,0,1,2,3,4,5,6,7,8,9
aqp5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nkx2-3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.922334321616141,-0.0,-0.0,-0.0
grsf1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dnajc21,22.57096199928633,22.569217067488477,22.563984381506636,22.572707282922224,22.56747248733972,22.56834473346321,22.5735800567293,22.57008948941552,22.57096199928633,22.571834597100903
gm9789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nxpe4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.761926494258886,-0.0,-0.0,-0.0
nhlrc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
il20rb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defb29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pced1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
osbpl1a,0.24992824752353845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2499807978701367
pcsk9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ctla2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4933427e11rik,15.046769159698282,15.045605989070408,15.042117883237324,15.047932564807875,15.044443052861267,15.045024491689738,15.04851435532743,15.046187545066257,15.046769159698282,15.047350832924495
crb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm1821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nrn1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.32215656075540194,1.1041571665901888,-0.0
krt84,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp879,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdkn2a,-0.0,-0.0,2.8145614210499916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4930500m09rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ubr3,2.2842022316793256,-0.0,2.2831274571214766,2.284471072173532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
apol7c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
neurog3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mab21l3,-0.0,-0.0,0.45726416336916054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gpr4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1700001o22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trp53i13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9790,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ackr3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aplnr,-0.0,-0.0,1.6511076202593236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
alkbh2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phlpp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
marveld1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a53,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
snhg11,-0.0,-0.0,-0.0,-0.0,1.6516033072730976,-0.0,-0.0,-0.0,-0.0,-0.0
lacc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0055551984472872
sowaha,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bc024139,22.57096199928633,22.569217067488477,22.563984381506636,22.572707282922224,22.56747248733972,22.56834473346321,22.5735800567293,22.57008948941552,22.57096199928633,22.571834597100903
ccdc89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem74b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cxxc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5501866796136787,0.5498643726864836,-0.0,-0.0
slc16a13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc15a5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2410080i02rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tigd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dsg2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.902356390757597,-0.0,-0.0,-0.0
sowahd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adig,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sptssa,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
camsap3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9791,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
n6amt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pfn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dock5,-0.0,-0.0,-0.0,-0.0,-0.0,1.2683935871402205,-0.0,-0.0,-0.0,-0.0
zfp507,-0.0,-0.0,-0.0,0.250033359924969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ffar1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7614902613146715,-0.0
rin3,-0.0,-0.0,0.5493008567287305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stk-ps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
shisa2,-0.0,0.38313585682450946,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fam160a2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfaip8l1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lncpint,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8553200823466605
ascc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfand3,-0.0,-0.0,0.8368764989232506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk1b11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2510039o18rik,6.010860059540459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.284067833464854,-0.0,-0.0
hs3st5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21162675012167545,-0.0,-0.0
zfp758,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bod1,-0.0,-0.0,-0.0,0.1950476359215776,0.19477638544279513,-0.0,0.7329041461631214,-0.0,-0.0,-0.0
lingo4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp488,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
a730020m07rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
znrf4,1.4404454731196665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4404454731196665,-0.0
tram1l1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.501325644670773,0.5014026017867539,-0.0
rps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ackr2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4921513i03rik,-0.0,0.6650972542069938,-0.0,0.6654498682774216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dact1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tceal3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9930012k11rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tex38,-0.0,-0.0,-0.0,3.76178106860969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rasip1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cage1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
garem2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4932415d10rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tlr7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dnd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
smim7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zbtb39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm4922,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
liph,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
swi5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnrip1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
b530045e10rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
csrnp2,3.7614902613146715,3.76119951261384,3.7603276179295073,3.76178106860969,3.7609088224862006,3.7610541602336194,3.761926494258886,3.761344879626861,3.7614902613146715,3.761635657614289
pard6b,0.9020546825551741,-0.0,-0.0,-0.0,-0.0,0.9017531030111607,-0.0,-0.0,-0.0,0.9021552376047741
gm7334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zbtb7c,0.2116743040336181,-0.0,-0.0,-0.0,0.7827557576146039,-0.0,0.21181703204293958,-0.0,-0.0,-0.0
csrnp3,-0.0,-0.0,-0.0,-0.0,-0.0,0.09445629357590679,-0.0,-0.0,-0.0,-0.0
prss42,-0.0,-0.0,-0.0,-0.0,3.7609088224862006,-0.0,-0.0,-0.0,-0.0,-0.0
plppr4,0.41865227867324195,-0.0,0.4180915389844989,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fzd1,0.034199358595089775,-0.0,0.03409067613774103,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp612,-0.0,-0.0,3.7603276179295073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ly6k,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnpy1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2010007h06rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
il27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
palb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
phf11a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccnjl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnj10,-0.0,-0.0,1.920914246303873,-0.0,-0.0,-0.0,1.922334321616141,-0.0,-0.0,-0.0
gemin7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc38a6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gskip,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dok7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
e230025n22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9930104l06rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
serpinb1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klk14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defb10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defb1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
abca6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm12231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm6430,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trmt10c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d1ertd622e,-0.0,-0.0,-0.0,0.2117694449639747,-0.0,-0.0,-0.0,-0.0,1.737494287091409,-0.0
scml4,-0.0,-0.0,1.0046110480786832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sntn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hjurp,-0.0,2.8153999228085866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp36,-0.0,-0.0,2.2831274571214766,2.284471072173532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spata32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fads6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
setd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
isca1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cyb5d1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp354c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd300c2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
shb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
d630023f18rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
oxgr1,67.727442023969,67.72220405959776,67.70649650259193,67.73268104509302,67.71696715151742,67.71958547354747,67.73530095208427,67.7248229096893,67.727442023969,67.73006140239492
ay074887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tlr1,-0.0,-0.0,-0.0,2.284471072173532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ankrd45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lsm11,-0.0,-0.0,-0.0,-0.0,1.6516033072730976,-0.0,-0.0,-0.0,-0.0,-0.0
1700056e22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lemd2,-0.0,1.4402074415576087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm1123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
defb36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ankrd50,0.22994248756232852,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gimap1os,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
coa4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uqcrq,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
psg22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4930503l19rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
syt16,-0.0,-0.0,0.21129418489409127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1700029i15rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rassf9,-0.0,-0.0,1.267823008067827,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
h1fx,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sstr3,11.284874826656976,11.284002492673697,11.28138654508332,11.285747336527784,11.283130334451984,11.283566391592645,11.286183657415764,11.284438637674146,11.284874826656976,11.28531105960119
zfp367,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ttc41,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
klhl31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.26907876173302,-0.0,-0.0,-0.0
cfap43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2846055145148085,-0.0,-0.0,-0.0
ubtd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pwwp2a,-0.0,-0.0,-0.0,-0.0,-0.0,1.4400884474892302,1.4408026297157586,-0.0,-0.0,-0.0
mylk4,-0.0,-0.0,1.0046110480786832,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kctd21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pp2d1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxo48,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
napepld,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdr72,-0.0,-0.0,0.5493008567287305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sft2d3,1.921946852368788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tst,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ucn3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
spata21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fzd5,1.4404454731196665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tubg2,-0.0,-0.0,1.439493697168678,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9030612e09rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prrt3,2.8156795406371593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm4779,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acer1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1700024p04rik,22.57096199928633,22.569217067488477,-0.0,22.572707282922224,22.56747248733972,22.56834473346321,22.5735800567293,22.57008948941552,22.57096199928633,22.571834597100903
prss22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cetn4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem232,-0.0,0.19486675890210986,-0.0,-0.0,-0.0,0.1948215667575632,-0.0,-0.0,-0.0,-0.0
prkce,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2687361090582212,-0.0
megf8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrfn4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9795,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpsa-ps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pcdhb7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zc2hc1c,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9930022d16rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
e130308a19rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm9796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lingo2,-0.0,0.14081269493789564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
s1pr5,-0.0,-0.0,-0.0,-0.0,3.7609088224862006,-0.0,-0.0,-0.0,-0.0,-0.0
aqp12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
s1pr1,-0.0,-0.0,1.5486676191094106,-0.0,-0.0,-0.0,-0.0,0.1796007763782109,0.1796437483355808,-0.0
arhgef37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
magi1,-0.0,-0.0,-0.0,-0.0,0.025049219136830822,-0.0,0.13623661633241183,-0.0,-0.0,-0.0
kmt5b,2.2842022316793256,-0.0,-0.0,-0.0,2.2836647268807533,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a26,-0.0,-0.0,0.9012507550136167,-0.0,0.9016526049969005,-0.0,-0.0,-0.0,-0.0,-0.0
poln,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dmd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3834704873305325,-0.0,0.38326967058875816,-0.0
gm5514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccdc73,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
saysd1,1.4404454731196665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpl18a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tubb2b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pigw,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bola3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ai467606,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
borcs6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sox3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
shroom2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cirbp,2.2842022316793256,-0.0,2.2831274571214766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrrc3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dpy19l4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vcpip1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nudt18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
asxl3,0.29583468953012404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hs6st1,-0.0,-0.0,-0.0,-0.0,-0.0,0.05448373666444545,-0.0,-0.0,-0.0,0.25873214768775105
ppp1r2-ps9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6519752264641105,-0.0,-0.0
bc106179,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rln3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1110012l19rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
a730035i17rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcng4,-0.0,2.283933450130092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
med26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp688,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp574,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
